검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"[IT 노사관계 전환①]삼성SDS도 노조 결성, 업계 룰이 바뀐다",https://news.google.com/rss/articles/CBMiZkFVX3lxTE4wZ2NmYmlWYTdmTU8xYTMtaU1rQUN4b1Z2NkV4MUVYVTQ5QzdDUGRZQ3J6aHFQbFdUM2pSWndNeHBPd1dzZkRiNnREd3RaSXBITkZBRWdUdDhjQ25sdkhPTVl0LVFEZw?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"[리포트 브리핑]카카오, '과도한 주가 하락 속 AI 트리거 필요' 목표가 57,000원 - DB증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE81Z3ZmTEM0ZmNCNXJEb1Vzb2YwdlU0M1JnZ1lsR2NDRTJMQ1ExLThtYV8yR1FoaVJ2U2d4aHJpYU5KMV9meUFVVzVNaHhIQXR0SDE5UWlvZnhianVM?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, AI 서비스 성과가 하반기 관전 포인트...목표주가↓",https://news.google.com/rss/articles/CBMia0FVX3lxTE1GNHJqTUo4RWF0dS1tY0U5cV9QX1JiVFI0WGZTZlI3TUZqMnVxc1U4SEE0azNqMGNTcjNFU3psR08wQVp1ckpiQlVUZGFsbXhyeTV0a2w2XzJYaFRBQ1JkdXRJY1NnRWx6eFpn?oc=5,ksdaily.co.kr,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,DB증권 카카오 목표가 5만 7천원으로 하향…AI 돌파구 필요,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBhS2F2OGY3UnB1U2tUdlJuOTFuOWswNGNwZUhMd0k4NjZCcFo4T1ZHS2t2Ui1MOVhoQVFyeGdJa2NOOGIxRXBDMmw5eFpEZDJWYWk00gFYQVVfeXFMUHlEWjdwTnIxUFRUVzRTeF9UQmNkRTNYRm5HS3U0NzM5ODRPaU5OUG9IN1ZUMmdPU3c4emE5cWVTa3pXNURxYzdMOTZfSC1KU2JtQ1dyMWZmZg?oc=5,SBS Biz,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[키-리포트] DB ""카카오, 주가 하락 과도…AI 성과 나오면 반등"" |",https://news.google.com/rss/articles/CBMibkFVX3lxTE52SnZtb3dOOTVVa3B2MnlVVnpURG1LU051eXpYZHNhRnB2a0RZQlQ5VDI3Y21FSFNvNGF1VHpsRmt4TjRHUjJoTFhmdmt1MkVIc0QxUGtCcUZZVnJ4bnZVTVh5NFdzaVRTSFoySWhn?oc=5,뉴스드림,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,AI 수익화 승부수 띄운 네카오… 2분기 실적 개선 전망,https://news.google.com/rss/articles/CBMibkFVX3lxTE1nRngxclZ6UzNzUzh6TWpDVF9lbnktbHB4czU1aUZLOUhHUlVNSS1VQ2RzSk9INlE4eDd3dy11em1TNXIySndnRG1CMVVKb1M0anh6enRKUlBUam41QkZDRTBPSG1DNUZDVHdzcEJB?oc=5,아시아투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오페이, 다문화 청소년 디지털 금융교육",https://news.google.com/rss/articles/CBMibkFVX3lxTFBNWmVWRmUzdkxmWmRvNlNOU0UwSUFpRTA5dWIxZmtQdE5COWV4Z3k0V2FmYTQxYTNTSHkwbkJOUEtjUDh0elFaMDRGT01BamMzTDdPN1oyRDN3VjJXcEFtU29kOWZHazZkSkx4a1ZR?oc=5,더리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"'17만원→3만원' 된 카카오…실적은 괜찮은데 목표가 줄줄이 내린 증권가, 왜?",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1yMjcwOWNnRDl6N095cDM3ZWhBc3gyWnV2SE1UcHlWQ1p1SnpNTnF3aXlyTEZfVlRUV2cwSW80dkJENW95UHVwcmlwTzRRZkR0WU5Z?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, 실적 안정에도 목표가 하향···AI 사업 구체화 관건",https://news.google.com/rss/articles/CBMiakFVX3lxTE9XR0FMbFlYb3U5UTdIWUZzVk1VNUZhdjBYMEU1RUhkeHpiR0s2S1NOSWJuZ3pTMlF4QjBvVkloSmEtenNmZThTRGdIQjJ5cXl4VlRUWnpLQko3X2pZcm1EVHZQNndSQ3k5NFE?oc=5,뉴스웨이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"DB증권, “카카오, 실적 양호한데 주가는 바닥⋯목표가 5만7000원↓”",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBVN0ZZZnlOSU5HYmtIeDg5NUJwOHNfQlppT1RKbDRyTWxlT1h3ZjBxY1hDTzdvMDIwelU4Q045dU5RTG5STDhxdU1KMXdTVF9STlp3WQ?oc=5,이투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[금융] 카카오페이 청소년 교육 / 미래에셋운용 반도체ETF 수익률 / KB국민은행 홈플러스 협력업체 지원 / NH농협은행 푸드테크 지원,https://news.google.com/rss/articles/CBMickFVX3lxTFBWVVF0Z05pYnYxcFJVM0NlLUVubVp4LXkyaXIxaVB5UjNPVkp2QWJreS00XzFpUFAyaEs2NUtwOVA1YW1pRU5wT3hTLWJ6dzRpd2FndEwtUmptazYzaUpjSTdFTEhfcUYxX0Z4alVIb2E4dw?oc=5,웹이코노미,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오, 하반기 AI 성과 일부라도 확인 필요…목표가 '하향'",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBlcjI1YlVXNDBaS2h2dUF1c29oSUJiVTQ5cWxZd25DM2h0VEJTUFdjT3oyd3lSYS12Y3pZLVNwV3J6UXk5QnZQZzU2Z3RZWVRmQWd3?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"[IT 노사관계 전환①]삼성SDS도 노조 결성, 업계 룰이 바뀐다",https://news.google.com/rss/articles/CBMiZkFVX3lxTE4wZ2NmYmlWYTdmTU8xYTMtaU1rQUN4b1Z2NkV4MUVYVTQ5QzdDUGRZQ3J6aHFQbFdUM2pSWndNeHBPd1dzZkRiNnREd3RaSXBITkZBRWdUdDhjQ25sdkhPTVl0LVFEZw?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"`로그아웃` 뒤에도 평행선…카카오, 임금교섭 장기전 불가피",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5taTBCSWs0SFpta1VHOXJqcHZ2dURKa3U3X2tUU1B6ejJMa1NjZ3gtYVgxY0xVZkctVHIwd2w5dDhHMkZaZGprQ3Z5dFV5WTJXdjd1UGxTMW4yM19vdE1NV3dZRFM?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""모바일 신분증에 적용 기술""…라온시큐어 '옴니원 디지털 ID', GS인증 1등급",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5Qa1BDczBmdm1wSTFHTWUxYVhVR2lyelI4ZUJUNzhsUHpHaWN0NWtCdDFseGtCV2FwSklDejJNZWdmdHVHemczanpjV21lUDlNWUNSNjVWZzJSSFlyek5QLU9HMWI?oc=5,MTN 머니투데이방송,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"[IT 노사관계 전환②]성과급 문제는 '기준', 소통부터 시작해야",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1Tc0RLc2dzc0xfNWl1XzRuOTZQRW81TjlHOVNjX3hXWWNxLU5vYnNhXy00U0pBQjhmY1BXeEczeHZ5RkdyalRqSHQzbEpuM1NxS1BQMkExT0pWajMwamJ1UWNHcjByUQ?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"네이버·카카오, 2분기도 나란히 성장···하반기 승부처는 AI",https://news.google.com/rss/articles/CBMiakFVX3lxTE5nX09qbkZsR1oxQ0hvWGY5QlRqeDVRcnRrcDhBTENsS2dyRWpjVUJlODA4NUlObEpxbXZ2N1lELW9DOFBNaWNrTDFIbUdoN1lJRjQ1YkVXNWQxY3VGWGN1V3JvQUl6dENUMmc?oc=5,뉴스웨이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,국민연금 보험료율 15%까지 올려야…“재정 안정에 가장 현실적”,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9ZS2F3dnNPQUhjNnpaMzl3NnJheTUzSERfYlFNMDBIRVNOczN1bjloa0QtQmxuV2s0MEhtRzVfcEx2d3RvRUhjbHJTZnVNY3JPYWJnTU9kQ0ZxOVU?oc=5,경기일보,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,삼전닉스 ‘영업익 N% 성과급’ 파문,https://news.google.com/rss/articles/CBMibkFVX3lxTFBoZThnQlRyMWlPM3JfTDdiYjUya1RXckNLUUcySlBKYnU1MUtDcDRseU5QNkExbDZCaXRHLUJ2RXZMS3JGaWUtS1ZEOElRSVYyWm1tUURCbTI3VWx5UUpiaW9OV2FEcHotQWdnZE5n?oc=5,yonhapmidas.com,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,[“이제 불법 아니다”] 살인적 손배·가압류 없는 비정규직 ‘원청파업’ D-9,https://news.google.com/rss/articles/CBMicEFVX3lxTE1pOGVjTkFMU0tfYm1QMURiOTVLdGFFZXRzRWQ0UXVKM0pURV85RlkySWNJXzk4VlBiTHp6TXpUVlQzdS11YXd1T2FKenZoM0c0Njc5dmxsU09BWE82bG5OelVSdDhIODg0N2tlZ2FKTU0?oc=5,매일노동뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,[최태원의 결단] 임직원 보상 약속 지켜…'영업이익 N%' 성과급 시대,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBTRV83czRBVF91RUYwRG9GSjEtczVVMFZMb29wVWl2d3BVSWNSa2xiaE1meWlHenFlZld0amRieUxkTkNJLXE0Z2JERTFPak0?oc=5,딜사이트,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"DB증권, ""카카오, 실적 양호한데 주가는 바닥···목표가 5만7000원↓""",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9CRnZmemd2dmlkZVBSUjlQMWlWRjlDYVhReFotdnpILXdzZ3V2SmhzT3NsSnBxaFdsSWt5SnBYTHBnVmxxUkJUMUtaS2RERUIwZEJR?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"""통신사 넘어 AX 기업으로""…KT, 18조 미래 투자 시동",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBweUE0NTdRc0pTMFVFTndjNFctc0dBN2dpU2RVM3E3Z0tDZkhMYUdyVlBOeUpZOEJJT3pBODlJYXdvMmhHQW1yVXZyaHhPT2JRZDFETdIBVEFVX3lxTFBweUE0NTdRc0pTMFVFTndjNFctc0dBN2dpU2RVM3E3Z0tDZkhMYUdyVlBOeUpZOEJJT3pBODlJYXdvMmhHQW1yVXZyaHhPT2JRZDFETQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"지그재그, 쇼핑몰 성장 콘텐츠 통했다…거래액 최대 3배 '껑충'",https://news.google.com/rss/articles/CBMid0FVX3lxTE55SjM2SzZuMU5ZekQzdnk0ZU10TVgwN2lTbk1hckh4UG42dW4xcHZadC1NbzhGSHFtdDAtV0JHcHFqOV9oTG5kQ185TkpoQ05BQXU3N21Ra2pzUnZrY01rNEhnMlFWUEJ4Si1qdzFpbnhwcVN6aWxJ?oc=5,이투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,좁혀오는 중·일 포위망…K반도체 '속도전'이 관건,https://news.google.com/rss/articles/CBMiVEFVX3lxTE85N0hhQ25pZWFzNS1MUGFiUVhBTWExLVdmb1JKNzBCVk1ZZnZFUUFSYVJENlUwNGxlaFRmMnJ5d3JTMmE3a0doOHdwUU1ZUUt3akRiSdIBVEFVX3lxTE85N0hhQ25pZWFzNS1MUGFiUVhBTWExLVdmb1JKNzBCVk1ZZnZFUUFSYVJENlUwNGxlaFRmMnJ5d3JTMmE3a0doOHdwUU1ZUUt3akRiSQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,진실화해위 앞에서 열린 청계피복노조 관련 기자회견,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBqeW9LUWVsdm04TFk3TERTS0VVQnZlR0JfWE5lVXBEeC1yeGhGUXBaSTZMTkE5NmtYYlBvREozeWxSR0dQclRrZFNoaGtuVVczX3Zv?oc=5,네이트,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"[IT 노사관계 전환①]삼성SDS도 노조 결성, 업계 룰이 바뀐다",https://news.google.com/rss/articles/CBMiZkFVX3lxTE4wZ2NmYmlWYTdmTU8xYTMtaU1rQUN4b1Z2NkV4MUVYVTQ5QzdDUGRZQ3J6aHFQbFdUM2pSWndNeHBPd1dzZkRiNnREd3RaSXBITkZBRWdUdDhjQ25sdkhPTVl0LVFEZw?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,카카오톡 이용자 100만명 넘게 떠났다…AI 수익모델 부재에 '흔들',https://news.google.com/rss/articles/CBMiVEFVX3lxTE90dnBScjUzSkpHNTlqNVRQWEJ1RXNlQXlmckZ4QTdnVEpTS1A0LTZ2dE9VODFETkpZOFdWdFhWelo1SXRva2ZkSkd1c3lCSXJxZkJibdIBVEFVX3lxTE90dnBScjUzSkpHNTlqNVRQWEJ1RXNlQXlmckZ4QTdnVEpTS1A0LTZ2dE9VODFETkpZOFdWdFhWelo1SXRva2ZkSkd1c3lCSXJxZkJibQ?oc=5,한국경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"`로그아웃` 뒤에도 평행선…카카오, 임금교섭 장기전 불가피",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5taTBCSWs0SFpta1VHOXJqcHZ2dURKa3U3X2tUU1B6ejJMa1NjZ3gtYVgxY0xVZkctVHIwd2w5dDhHMkZaZGprQ3Z5dFV5WTJXdjd1UGxTMW4yM19vdE1NV3dZRFM?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""모바일 신분증에 적용 기술""…라온시큐어 '옴니원 디지털 ID', GS인증 1등급",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5Qa1BDczBmdm1wSTFHTWUxYVhVR2lyelI4ZUJUNzhsUHpHaWN0NWtCdDFseGtCV2FwSklDejJNZWdmdHVHemczanpjV21lUDlNWUNSNjVWZzJSSFlyek5QLU9HMWI?oc=5,MTN 머니투데이방송,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"엔씨 노조, 카카오 노조 파업 지지…""IT·게임 산업 전체의 문제""",https://news.google.com/rss/articles/CBMiaEFVX3lxTE80MUxfSGJOWVRCNGlnanNRTDNFQmVndU9NUWR5Q0pzUFpfQW44OGlGNWNjRnFmSWJ4NXVITVI0Y3ZQYjlqRkQzNzJFZkdfMzFSTzU3RjNYMXdkR2hsdzJ0UWFtMExiR2Jj?oc=5,디잇플러스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[IT 노사관계 전환②]성과급 문제는 '기준', 소통부터 시작해야",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1Tc0RLc2dzc0xfNWl1XzRuOTZQRW81TjlHOVNjX3hXWWNxLU5vYnNhXy00U0pBQjhmY1BXeEczeHZ5RkdyalRqSHQzbEpuM1NxS1BQMkExT0pWajMwamJ1UWNHcjByUQ?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"DB증권, “카카오, 실적 양호한데 주가는 바닥⋯목표가 5만7000원↓”",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBVN0ZZZnlOSU5HYmtIeDg5NUJwOHNfQlppT1RKbDRyTWxlT1h3ZjBxY1hDTzdvMDIwelU4Q045dU5RTG5STDhxdU1KMXdTVF9STlp3WQ?oc=5,이투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[“이제 불법 아니다”] 살인적 손배·가압류 없는 비정규직 ‘원청파업’ D-9,https://news.google.com/rss/articles/CBMicEFVX3lxTE1pOGVjTkFMU0tfYm1QMURiOTVLdGFFZXRzRWQ0UXVKM0pURV85RlkySWNJXzk4VlBiTHp6TXpUVlQzdS11YXd1T2FKenZoM0c0Njc5dmxsU09BWE82bG5OelVSdDhIODg0N2tlZ2FKTU0?oc=5,매일노동뉴스,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,삼전닉스 ‘영업익 N% 성과급’ 파문,https://news.google.com/rss/articles/CBMibkFVX3lxTFBoZThnQlRyMWlPM3JfTDdiYjUya1RXckNLUUcySlBKYnU1MUtDcDRseU5QNkExbDZCaXRHLUJ2RXZMS3JGaWUtS1ZEOElRSVYyWm1tUURCbTI3VWx5UUpiaW9OV2FEcHotQWdnZE5n?oc=5,yonhapmidas.com,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"정부, 도시침수예보 가동…민간에선 방재 솔루션으로 '침수' 감지",https://news.google.com/rss/articles/CBMiZEFVX3lxTE50YnFLZFZZVmR2YjFTS2c3dFFObmRaME1vMEpzU1U1MTR3MkhCZmNZVmszMnBuajd0dkpjQ1J5MC13VTNDOGtUa0lhSjRzR0c4UkdtMEh6Y0MyV190eWhvMVBiOFo?oc=5,MTN 머니투데이방송,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,"[IT 노사관계 전환②]성과급 문제는 '기준', 소통부터 시작해야",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1Tc0RLc2dzc0xfNWl1XzRuOTZQRW81TjlHOVNjX3hXWWNxLU5vYnNhXy00U0pBQjhmY1BXeEczeHZ5RkdyalRqSHQzbEpuM1NxS1BQMkExT0pWajMwamJ1UWNHcjByUQ?oc=5,디일렉,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오,카카오톡 이용자 100만명 넘게 떠났다…AI 수익모델 부재에 '흔들',https://news.google.com/rss/articles/CBMiVEFVX3lxTE90dnBScjUzSkpHNTlqNVRQWEJ1RXNlQXlmckZ4QTdnVEpTS1A0LTZ2dE9VODFETkpZOFdWdFhWelo1SXRva2ZkSkd1c3lCSXJxZkJibdIBVEFVX3lxTE90dnBScjUzSkpHNTlqNVRQWEJ1RXNlQXlmckZ4QTdnVEpTS1A0LTZ2dE9VODFETkpZOFdWdFhWelo1SXRva2ZkSkd1c3lCSXJxZkJibQ?oc=5,한국경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"`로그아웃` 뒤에도 평행선…카카오, 임금교섭 장기전 불가피",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5taTBCSWs0SFpta1VHOXJqcHZ2dURKa3U3X2tUU1B6ejJMa1NjZ3gtYVgxY0xVZkctVHIwd2w5dDhHMkZaZGprQ3Z5dFV5WTJXdjd1UGxTMW4yM19vdE1NV3dZRFM?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
