검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,카카오툴즈 연동 서비스 28개로 확대… 신세계면세점·신한카드 등 합류 - 조선비즈,https://news.google.com/rss/articles/CBMilgFBVV95cUxQY2V5M1pIWC1fcll1aU1vanljODBsLU5xTXdqdGNtQ3hqZzU1MDM4NmJXZDR6V3duTnNTWnF1ZndpTGFhN1RmZEg1V1hWdVZDZE1OUktqRnRGX3pkVExTbEhQbWtNYUZaVTBSeDdzMlNNREVseUZzRDFEdE1ZRnJrOUY3Z1VRQTlFczh3S2lBeGRsWWY0eGfSAZYBQVVfeXFMUGNleTNaSFgtX3JZdWlNb2p5YzgwbC1OcU13anRjbUN4amc1NTAzODZiV2Q0eld3bk5zU1pxdWZ3aUxhYTdUZmRINVdYVnVWQ2RNTlJLakZ0Rl96ZFRMU2xIUG1rTWFGWlUwUng3czJTTURFbHlGc0QxRHRNWUZyazlGN2dVUUE5RXM4d0tpQXhkbFlmNHhn?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""챗GPT 포 카카오에 다이소몰·청연까지""…카카오툴즈, 신규 파트너 추가",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5LZ1lNNWdiendELVFVRFRPLWlZbVdmeEtSUWVrRE1jTzJQOFRNb3gxSXZJQ1N6LV84QTFRZDBKdVNjUVczQkdVSWVWZFFJU29rUEsyTkdHNFRwLXJRZ0JXdjF3Q28?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,즐거운 금요일… 9월 11일 '카카오뱅크 AI 이모지 퀴즈' 정답은?,https://news.google.com/rss/articles/CBMiVkFVX3lxTE11MFpSQmtEUXh2dHowOVA1S0lONHVLSEFNbXB2ZDY2VWJnMkVXTEY2a1VVTkhxaFl0MUFzRlpZY0ZtX2xzQkxldnl3VWhJYUNLbDBzMXZR?oc=5,위키트리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오툴즈, 외부 서비스 17개로 확대…자체 서비스 추월",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBPd3JZSFpYSmJxd0NyLWlpYjNmdDVucl9haTl0QWZPaV9CY082UE5BTWlqSVNoNW9BcGhZS3p5OU9haDVLWDZ4Sko1clV2QQ?oc=5,etnews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오툴즈, 다이소몰·신한카드 등 7곳 추가…AI 서비스 28개로 확대",https://news.google.com/rss/articles/CBMibkFVX3lxTFBVMkdNaTJWSEp4QTVmZ25jVi1rLTlUbEpaWUpzS3VyZHVzQk50a3MwbkZhSGFFcjlnWk93UlVqVF9sblVNM29Fb3lDS1YySEJDWE9BMzZ0VURSY2ZpN1F4dEhxeUNyNHMzZ2xsblVB?oc=5,아시아투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,다이소몰·신한카드도 카카오툴즈로…외부 파트너 10곳 확대,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9EMzJKNVVHWVJUMDV3VXR2NTE4LXVaOENjTVEwR3RQdEp3cC1OZ2dtVWhDaDVMQUxkc0RsZGsxRXJiYnpkTm5za0xFTENrOG5sVWdreEN2S3dGQVnSAWBBVV95cUxQQVJjVzBTZHBhNDdCeThIQVZwNVlGMmVPQzZVMUtETXBXTlJJRGdEQ1FNTUFvZ2RnVVg0UDk1c004dE5PQkluWVowampXU1kxckFDdmZlZHF4QzYwWGlqbVg?oc=5,yna.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, '카카오툴즈' 외연 넓힌다…에이전틱 AI 생태계 확장",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5RYTdtZUdFV1lmYjVndVFuODR6VWhhWV9IYURmNnM3Z3lldFNQeFZHdEJqUElTMGJHMnBBMlpsZ2x4ODZ4dkFFMGJJd3l1cXc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노조, 인적 분할에 반발… “소액주주도 반대 동참해 달라” - 조선비즈",https://news.google.com/rss/articles/CBMilgFBVV95cUxPOGpTbTdvN2Q4X1ZUQndZdUhqdzU2bDVzN2hFV1czR1RLYWlRbDU0RFdIYmdfdkFrMUpaeXVEMXBMU1VFbkYxNFRPM3MtZ01mMVpSN01VaEpFR1NqN3k0SGJBQXJoLXhERzRWTWhiZXduR2JpUGJ6MnUtb0luWTdLLXVMLTJ4cGR1Mi1UdVJjdklqczlZMkHSAZYBQVVfeXFMTzhqU203bzdkOF9WVEJ3WXVIanc1Nmw1czdoRVdXM0dUS2FpUWw1NERXSGJnX3ZBazFKWnl1RDFwTFNVRW5GMTRUTzNzLWdNZjFaUjdNVWhKRUdTajd5NEhiQUFyaC14REc0Vk1oYmV3bkdiaVBiejJ1LW9Jblk3Sy11TC0yeHBkdTItVHVSY3ZJanM5WTJB?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오에 다이소몰 들어왔다···카카오, ‘카카오툴즈’에 새 파트너 연동",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5qOHh6MGdjb3NCNnFBT1VQRXRvNGRkNEFSWnRXYm1yaDlaQW02cU1yUmoyNFpsQ212T0xDRWVIYVlDUlQ3ZW93eHpRRVBsbzQ?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오노조, 인적분할 반대 행동 본격화… 소규모합병 반대 참여 촉구",https://news.google.com/rss/articles/CBMidEFVX3lxTE4tWEVtLXNyazJ2ZTlYbC15N1YweTN5eW5yaUdsMEc5MDZjV3M0Nm9LZmZWVFRDQWJNLUZlRWcwOTMtXzhGVmFaU29vOEdPSG9SM0xmM0loSkNSNEQ0d2huaGJyN2FLdnVYSnQ0Z29wTkZ4cHN00gF0QVVfeXFMTi1YRW0tc3JrMnZlOVhsLXk3VjB5M3l5bnJpR2wwRzkwNmNXczQ2b0tmZlZUVENBYk0tRmVFZzA5My1fOEZWYVpTb284R09Ib1IzTGYzSWhKQ1I0RDR3aG5oYnI3YUt2dVhKdDRnb3BORnhwc3Q?oc=5,IT조선,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노조, 인적분할 반대 본격화…“소액주주 공동 대응 검토”",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9rVl9CWXhoVnRQR1JOM05KZGVabFIxb0NYRlloTDh3bkRibTdCV05TbEo0UDZFSGx1cHpPd2ZkcV9KY1FmVjFaS3kyeXB2Q2M?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“대기 시간 한눈에”…카카오맵, ‘옥토버페스트 서울’ 디지털 가이드 선봬",https://news.google.com/rss/articles/CBMiZEFVX3lxTE15ems0eEU4dmFtaTgwSmUwUzloNVZtejc4OWlkRVJjaDBya0RLOVZfdmVrM0ZWeTJQM2RvTXpPVHdobTdnTU8wd2dsYk1CRU1FZDM1N2MwWmliZHV0NG5UWWxiTVA?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""카톡에서 면세 쇼핑한다""…신세계면세점, 카카오툴즈 입점",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9fcEtBa0p4dEN3OFFYYm9tRmczbVBIaFZfMDhsaWdTc1JuZHZSQUY1YWRIUnlxeGtlV1BFVlR1bnYydXRQODcxQ2RGdXA5OEJJS3BLNjBR?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"지도에서 즐기는 독일 맥주 축제… 카카오맵, ‘옥토버페스트 서울 2026’ 축제 전용 지도 서비스 제공",https://news.google.com/rss/articles/CBMiVkFVX3lxTFA3Z0F6OEJmUThqc3JvVC1hMjc5MDZ1NXoxeDJFREdoUEhuM0pUTWduS2kwLUwwY29HeU55NmUweDNCTk1lSTJua2VJZlg4M2tQQlN5bFV3?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카톡으로 ""면세품 추천해줘""…신세계免, 카카오툴즈 입점",https://news.google.com/rss/articles/CBMiZEFVX3lxTFA0eXQ0bENVSDRIT245SnJlQzZ0UWxCQjFkaVBPUXB0Sy14aUkybS04Y3loVzZpTmRvT2xlTTA3bFdiaWNVLXRGaU9Mc1A0dGw2SHdHZTN2eWFUb2lOMzkyNUZIeWo?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 26주 동안 ‘금 모으기’ 제휴 서비스 출시",https://news.google.com/rss/articles/CBMiZEFVX3lxTE8zd2hSYWFEWndrYXRIcHdsQmdmWjk0eUZtX0RJWVA0am04UU9QSDk1ZTVqcUNuanZXR29tdEI2dnpNUUtHeF90Y2RfUnQ2dkFvY25tdmc3c3VMNUZ5RTAwaDhvdWs?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 카카오툴즈에 7개 파트너 추가…쇼핑·금융·공간까지 AI 활용 확대",https://news.google.com/rss/articles/CBMia0FVX3lxTFByZVBrRXFsM3RLZmFDczNzUE1VLVo5TVJ2ZWlpU2xFUWNTbFJfTGJtWDhKQmJ3UW9JZlNpUXE3V0U4NVFmOG0zNFNWQl83Z00wVDZmY0ZrYS0zUDFoWmJIejB0azJWQlAzSVpB?oc=5,라이센스뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵, '옥토버페스트 서울 2026' 디지털 지도 서비스",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5jcDhLOFZVYnJxQmtpRFBXU1c1THRTSThrZW94XzBYT1dGcWt4Rk1ka3NnUXFqZlk4YzlNVUtia0gxWk9vdDdzMFNkdjlNeGtSeVdLUDNn?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,챗GPT 포 카카오서 상품·카드 추천…카카오툴즈 파트너 추가,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBIc2dTZmQ1elZyY1VmTElTczdKcElqU2FuZmMxbjgyVmZTcXQ2WVR5Z0JDTldWcUROMEJpUWplQkd6MkxSX3lfNU91ckF2bDR0QnFKdEx5dUNibXZxQUxNaA?oc=5,아시아경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,인적분할 반대 나선 카카오 노조⋯소액주주 공동 대응도 검토,https://news.google.com/rss/articles/CBMiT0FVX3lxTFA0VV80TW5EZUxOc0l0R1JpR0tjaUp0YlExZWY1RVJBOFYtNFB4ZFNCZGtFQWs5emZ2eEhTZXh3bWhqTzcxc1hOSlh0MUNJSGs?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"스페이스클라우드·청이 카카오툴즈에, 연동 서비스 28개로",https://news.google.com/rss/articles/CBMiSEFVX3lxTE1WMEJJVjNxb2k4dHhZenFranRkb2hVZ2ZSVTMxR1JJZzc4cUN1Y1lJcnN6anhNLWJfUmpQdVFtNWJHMzBaU1NyMQ?oc=5,플래텀(Platum),CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오노조, 소규모합병 반대 행동 나선다…소액주주 공동대응도 검토",https://news.google.com/rss/articles/CBMiT0FVX3lxTE00OUlvdTBqaVUwQXRWV0x0NGVZb2pzLUFYUlZTcjNxMVJTV2pKek9ZX2NpMlI0N0V2Z242bFF0OVlhRXQtdUJ6Y0lwX3VvQXc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노조, 인적분할 반대 본격화… 소액주주 공동대응 검토",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBHVHkzM1NGQTJMc2F3MHlFdmVfYjBOZnd6a08wN2J5OEhCbW5IQ2p5M2FRaUtkTGFNN2FrdHRZR0ZZUldPYjVPZVhlaUNISzhSd0FQSEFaaXlNcGNaMkE?oc=5,아시아타임즈,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노조, 인적 분할 반대…소액주주와 공동 대응 검토",https://news.google.com/rss/articles/CBMicEFVX3lxTE9kRlhMaTUtbUlkSXNEdjZCckhYcExmYnFEZkZyUGktSUNMYlRPbFBCVlQtMXc0TmhzWm9TLVN5WFh0RkxuMzZLZ0w2R1JxREwyMDJVQnNzejBtY0FjTjdLVUtUUzNQUlJiSjd5RlV1TTnSAXRBVV95cUxOZ2Y5dXFULWZvSmwwbDN2Ui03cFZMWmZFVnJKZmJsMlY1TGNCV043T25LTERXeWhkWTd2dkFtRmpaYVA3ejE2bTJsdFFPeGtsRUIwTmd2Y1U5YTRValNSUnRvblMtR3QzbjhiMmhDNUYxUFVBRQ?oc=5,산경투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[CEO&뉴스] 6.4조 실탄 쥔 카카오X···김도영 대표 시험대,https://news.google.com/rss/articles/CBMiakFVX3lxTFBNa2ZNdHNZQ1NGNHc5S29Oek9DUkJjYzJsNGF0SDRRMmd4UnR3aEk2RVZURkVzcmZUX05WNDNQeWgxNUFRLU4yUllJRGRJU00xdjBfdnpscFhEaVF2a2U4TGFpNllFUUZyMFE?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""왜 지금 회사를 쪼개나""…카카오노조 '인적분할 반대'",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9CZ1NhMER0b0luaWl4bGE2Mks5TjBxVmVpMlFJZUQ3LXVRTXg1QkE2NGR5c3FpNEZvU3RIVG1tTFJiRjZ3SXJ0MS1OSHZRVXE2bUJpLTVObHBZQQ?oc=5,한국경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 AI 에이전트, 다이소몰·신한카드 품었다",https://news.google.com/rss/articles/CBMieEFVX3lxTE5leWl6UnZ3VG1tNWxkWG5TVHdGODMtQk1OZkFjMkdYTlcwNEtObnYtM09YU0k2WDl2M2hhaG96RE9MTml4aVJ4QzFQSk5OSmtKU3FqZlpJVmtoQ1BYTlp6cy02X3B1WTdtb0FQbGVKZVZfMWZRM1NCa9IBeEFVX3lxTE5leWl6UnZ3VG1tNWxkWG5TVHdGODMtQk1OZkFjMkdYTlcwNEtObnYtM09YU0k2WDl2M2hhaG96RE9MTml4aVJ4QzFQSk5OSmtKU3FqZlpJVmtoQ1BYTlp6cy02X3B1WTdtb0FQbGVKZVZfMWZRM1NCaw?oc=5,뉴시스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,챗GPT 포 카카오서 다이소 쇼핑하고 신한카드 쓴다,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5ZdVJXOW9qeHNmczhscTl5bjlhT1hWM0VNbDBDZGJweWcwc0R5U1dOTDh3ZjJYQTBEMDRIZUFsTEpieEtWeHRlMWFyZFQ3d0U?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"맥주 부스 어디 있지?…카카오맵, 옥토버페스트 전용 지도 제공",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9CMGJSYWpmX19ia0pjVTVpOWxXWUs2b0ZaNlVpSTFOZjNib1Zfb3VBQ0VKbURqMGt4NjhQcUVNcEE5a3FZbmFWa0IyTXlOdw?oc=5,etnews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵, ‘옥토버페스트 서울 2026’ 전용 지도 제공",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1pbllsc24taHhIdDVQc3dvSXdoYkhGd3hMR0NXRllIY2ZrMmxSWEhxZlF4LWIzZ0g4YlBoc28wYVktNWhRRjF3VlBzNlB2b0k?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오노조, 소규모합병 반대 행동 나선다…소액주주 공동대응도 검토",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBWS0VlcHVBMEh2TWlHTUVkaWd1Q2tmUkJnU1lDY1U1XzEzckloaE5wckhVRUlzQW41NExHdnpkU21RX3JWcHBsZFZJYXZ0VFpkTlNOWWdLQ2vSAVhBVV95cUxQVktFZXB1QTBIdk1pR01FZGlndUNrZlJCZ1NZQ2NVNV8xM3JJaGhOcHJIVUVJc0FuNTRMR3Z6ZFNtUV9yVnBwbGRWSWF2dFRaZE5TTllnS0Nr?oc=5,아주경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이, 도서산간 청소년 초청…금융교육·진로체험 지원",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBndVhhU1hGaTdzQ1Vlak90UUdzaVFRT1c4QkE5TW9Nd09YMERUZFFDT0xrNkFPSk5WQVd6dUlTZW9Ra0owdkNtTzFKcFcxZw?oc=5,etnews.com,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"대구교통공사, ‘카카오 공공혁신 어워즈’ 취약계층 지원 분야 수상",https://news.google.com/rss/articles/CBMiTEFVX3lxTE1JRi14V2IwZ2RyT2J5MTlBb0hHMG5NSTVhaTZxRWE0ajRxZW1RQlhGSU1HcmNzY3ZnZHE2c3J5b3loVFJHRGkwNnhUdkM?oc=5,대구MBC,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“챗GPT로 다이소까지?”…카카오, 쇼핑·여행·금융 서비스 7곳 추가",https://news.google.com/rss/articles/CBMic0FVX3lxTE1YM3pBWnNqUm9FX0FNSnFFNGpOX1paajJiOUZ3NjVBUWxtanYyVHRzRWlVX2I0YmRBZk41dW9GWlVZVEJLb2JGcW5RQ2R4QkRfaVNyVHFIYlVmNjk1WkdFSmlLWVQ2ckxEZVptckNQZW9qNDQ?oc=5,creatorjournal.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵, 옥토버페스트 서울 2026 전용 지도 서비스",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1DYjRFU250emJCajM4RDR5LTJFYU1PcWZfU01BMTVLOG9wTnhPc1VfODBKRXRrNzN3cTRYWjdiNUtuNFVwT0h1YmxOazVGX0E?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,near_duplicate_same_press:1.00,,,,,,,,,,,,,
카카오,"카카오뱅크, 26주 금 모으기 서비스 출시",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBYOV9pVkQySkN2VmswYnNIaUxsLWNXRU8xNVAxd3pwX1lGMXBLUURqendfMG51SzFpd3hpQmktajk0U1otblF5THY4WVpGa3doLVJMdG94azFJcEow?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 1돈부터 ‘금 모으기’…26주간 실물 금 분할매수",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ENk9kdkkzTEtKWTBabDB1SnNBWDQ1NlN4aFFYUC1mOERmVUtmdXZFVmFRZHNBMVJMT2RtWFBNZllmcWYxdnhHaUlxTFhCbkk4NWM5N2MwY21CRjhtcmtCbA?oc=5,메트로신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,'카카오맵'으로 옥토버페스트 서울 2026 정보 한눈에!…축제 전용 지도 제공,https://news.google.com/rss/articles/CBMiaEFVX3lxTE04VWFBMEhDTlRyYkZDMVBKTm5QNnk1SDlBN0lEdjRXSV85aWhjWHAzb3RpQnRZSG40R3QzWklfb1BvY0xRb0VFMVpnQ0l2Ty1YLTdiVHFaUFgzOGdrOEtGcXFzRlMtS3pN?oc=5,테크월드,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오툴즈, 파트너사 서비스 추가…에이전틱 AI 생태계 확산",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5UTmFHa3QxX0JvU0lwYlRkSjhpelJuRUt3U25zeFVGNHhMQUIwZXBLUG1VZk1PZHpsdGs3OXBMRFZBMUVaQU5RYmhLVHRsSnc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 노조, 인적분할 반대 운동 돌입…소액주주 공동대응도 추진",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5nVE04Unl3QTdlc3k4X2xVbnNsbXc4c3JINkstYmgxbGltWEI4VVpOc1FaV1RSX0p2UHZlQWRuWmZvcWc5TUdZSklGejBtZG8?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
