카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,링크상태,링크검증사유,본문정합성,v20_issue_family,v20_internal_category,v20_issue_score,v21_self_tier,v21_gov_tier,v21_competitor_tier,v21_competitor_scope,Gemini카테고리,Gemini내부카테고리,Gemini이슈유형,Gemini이슈그룹,Gemini중복그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,Gemini판단사유,Gemini선정사유,선정단계,선정순서,본문상태,최종카테고리검증결과,v24대표기사정합성,v25한국정부국회근거,최종카테고리재배치
자사_및_계열사_이슈,자사 및 계열사 이슈,방송미디어통신위원회,"방미통위 ""허위정보법 적용 네이버·구글·메타 등 8곳""…7일 뒤 효력",MSN,MSN,"Mon, 13 Jul 2026 04:03:29 GMT","Mon, 13 Jul 2026 04:03:29 GMT","방미통위 ""허위정보법 적용 네이버·구글·메타 등 8곳""…7일 뒤 효력 MSN",,0,failed,0.0,empty,-23.5,False,False,https://news.google.com/rss/articles/CBMipARBVV95cUxOVm5XT3lLdmpvaWlZa1RCX0xaSGlWaGJGNFhwbElPQzBqcEc0VkNrZlZJLWJyaHVLNHUtdnh2XzRRVUdGYVhFeEUwUG1XUGNma1NJT1dNazVZcllqZEl1RHlrSVNDTDFFQUtYQ3hCVmZ0WFZMei1hMVhPMllnMEJFOE9FWFZDR3NaMEpHd1YtOXlpWDFPaDV3b1JJaFZmdWZmNWFQNkNUQ1h1TG95TmVtX25RNkVfNDE1dnJBSzFUZVRicmlxbDBUdW9DYm0zTW1vRmdLZmVxTExxQzJ3czdabXhWS0NDNmIxM0ZqanRHaTZnNmtsVVVTWU96NXp1M3hGbHplMy13QlJXUDJaMHZjYjJrS18tRGo0bTkzTTZuRmJnUDZOT3B2cHlhOTYxa2ZqRHl2UDZ2SHhmZFF2cEFTNU13VFNUdDVDZXdPREZKYW9MZGVpMGVXYi1mbG45OUN4RU13dmZHLVljb05TSVA1d3JvZEhmcEg4MVRaSGxBaGxzcXZ4WW9XVUtGOEdIOVZHOXA3enJ2U0l6dVBJNWpxUG9ZTkhXU3F2aTdNcGVGeVRtczFjbzJCMFA0T2lSQ29FdTVobGpxSWdNdEtvSHhSVk1hYTY3LWpjSjdCNTNmQUtjc3gwNFJDekhaeTBfb3hBcGI3S05idFJDVmVHM3ltUm90YjJidkE1ZUo4TnVvZlYwbUV0OHZud3pjVmdIX1RZQ3cteg?oc=5,https://www.msn.com/ko-kr/news/other/%EB%B0%A9%EB%AF%B8%ED%86%B5%EC%9C%84-%ED%97%88%EC%9C%84%EC%A0%95%EB%B3%B4%EB%B2%95-%EC%A0%81%EC%9A%A9-%EB%84%A4%EC%9D%B4%EB%B2%84-%EA%B5%AC%EA%B8%80-%EB%A9%94%ED%83%80-%EB%93%B1-8%EA%B3%B3-7%EC%9D%BC-%EB%92%A4-%ED%9A%A8%EB%A0%A5/ar-AA27sKDg?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,109.6,platform_obligation,platform_obligation,,no_original_date_found,no_original_date_found_kept,0.0,-49.45,,40.0,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,32.0,government:platform_obligation,Y,,issue_representative_attempt,I003,global_incident:platform_regulation:naver:platform_operator_obligation,방송미디어통신위원회,정부/국회,정부_국회,경쟁사_해외이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"금감원, 빅테크 컨설팅…네이버페이 제재도 깎아준다",SBS Biz,SBS Biz,"Fri, 10 Jul 2026 02:20:00 GMT","Fri, 10 Jul 2026 02:20:00 GMT","금감원, 빅테크 컨설팅…네이버페이 제재도 깎아준다 SBS Biz","[앵커]금융감독원이 지난 상반기 국내 빅테크 계열 핀테크 기업들을 대상으로 제재 일부 감경까지도 염두에 둔 컨설팅을 실시한 것으로 확인됐습니다.소비자 이용률은 높아지고 있는데 내부통제 수준은 기성 금융사에 미치지 못하는핀테크 내부 현황을 빠르게 개선할 필요가있다는 판단이 깔렸습니다.오수영 기자, 핀테크 3사의 제재 경감까지 …",183,bs4_selector,-20.0,date_failed:original_date_too_old>52h:2026-07-10,-22.0,False,False,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1sdk9VbElNa2UyTDJvUUVTcnJZTUpkTzQ5WlBkNFJSRUNmeXduQ0toWUtDNE1KVVZPb0JxMU5WaV9MNVp5d1B3LVlsRmg1cUxqTnNr?oc=5,https://biz.sbs.co.kr/article/20000321760,106.0,"legal_regulatory_enforcement,platform_obligation",legal_regulatory_enforcement,2026-07-10,json_ld:datePublished,original_date_too_old>52h,2.0,-90.4,,0.0,global_incident:platform_regulation:naver:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:naver:platform_operator_obligation,56.0,government:platform_obligation,Y,,issue_representative_attempt,I003,global_incident:platform_regulation:naver:platform_operator_obligation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,엔비디아 올라탄 네이버…안방 갇힌 '글로벌 카카오',MSN,MSN,"Thu, 09 Jul 2026 21:00:46 GMT","Thu, 09 Jul 2026 21:00:46 GMT",엔비디아 올라탄 네이버…안방 갇힌 '글로벌 카카오' MSN,,0,failed,0.0,empty,13.0,False,False,https://news.google.com/rss/articles/CBMi7ANBVV95cUxObGN1QXk5MzFlTmJGR1ZGM2xCTlc5QTZFalNJREdFb3ZpX2lDUnNaY0dMS0ktNWtIWTg3dGRuYnlEM2FKdHRrR1IzRE51UVJSNEFucVRWeGlKaUQwSzhwNVREWE1waWZYUDAxd25NSkdmZUxBX2w4VUNrbF9pV3ZUcmgtckxmMXh2QjJzYkVWdWQzbGJGeHAxZ2h1elk3dzAtY3Z0MTVtNVpvcVVfZUg3aXVXdk5tQlRwYW1VVDB3dUgzN3V1YjdnQjgwVXhkUk1KVF9xZHgzcnJZZHN4SEhzWWNmSDFNWlFTTXAtY1Z2QThiV0dzQjRRVUpUaGhpTUx3OGxBWjc3MGNZVWVyZnotY1ZBckJiT3JWbGR6cndxb3A4bUJKRUxfMjREckNfM3N1cnJMOHNhQkJwLW1WUWU4aEZGdlNkM0VwMGZzQWxUNXZIWUljMDdPaHFfMTdvWWtMMTRqbUtWdGFFLWFuOVBQTE5ZOFllNjFvYzVlSFJ2OWZpN3ljVEpQU2Y5U1dtVDdkQTVWaUt3VDJmUDBLVzhrdjZ1WEItQVdpZDU1Tnp6MGN0VVM2MjVUV244S0k0WGx5VEduTTRuS2xpVlgtNjkyTFNHV19HbzVlMnVYS3V1N21ld1ktaFFjOWlNY3E?oc=5,https://www.msn.com/ko-kr/news/other/%EC%97%94%EB%B9%84%EB%94%94%EC%95%84-%EC%98%AC%EB%9D%BC%ED%83%84-%EB%84%A4%EC%9D%B4%EB%B2%84-%EC%95%88%EB%B0%A9-%EA%B0%87%ED%9E%8C-%EA%B8%80%EB%A1%9C%EB%B2%8C-%EC%B9%B4%EC%B9%B4%EC%98%A4/ar-AA259NBY?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,330.0,,,,no_original_date_found,no_original_date_found_kept,0.0,-23.9,,0.0,,,0.0,,,,issue_representative_attempt,I004,self_strategic_reference:엔비디아 올라탄 네이버 안방 갇힌 글로벌 카카오,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정부_국회,정부/국회,LGU+,"LGU+, 지엔씨에너지와 손잡고 AI데이터센터 전력망 강화",MSN,MSN,"Sat, 11 Jul 2026 17:09:28 GMT","Sat, 11 Jul 2026 17:09:28 GMT","LGU+, 지엔씨에너지와 손잡고 AI데이터센터 전력망 강화 MSN",,0,failed,0.0,empty,-31.0,False,False,https://news.google.com/rss/articles/CBMi8gNBVV95cUxOeXRBdXpPZWtFSS1DWEFQNU16ZFFsVUlDVGp1U19GSGdjU2x6cFU3c1hKaEFSb21fNGliQ0l4ZkdhYjJFZThzWnkzSmt5N092ZXBnMG96eEJ3WlNITUJ3a2lIT3RUTW91SUJuMEVHNVYtSnFZWmJ1WGFkWEl2WHUzNEdKMWl2eWFOQ0Z2T2VkQTJ2LVRpbDlRQ3Zoek1jRlY4anhOdGlJMENLN1llYWh0UWxEdXN5azQtVHpBbHlXTU9xQTdoOE1WUlhwMEFuOTFBdDR0Zm8zdE41bkpqdDlyRHZoTUFLSEpnS2xSaTNqb29kZnFYQXBOSU5IUk80Vkk0cVUtWFNvdzJZa2h1V3BzUk05WTJydGpXWlRYd2p4ZUpBR1FZWlhVUGx1S29sQkpvdU85QzZuOHBnaVdrUWQwX1h5Z1JmVWZQa1NjOWFmS3JRYnBpVzlyUVBBX00yOXhKSVJ5bmtMZVJCdFY3WjFGYS1XdU50NHBPLVVuYVlaTXd0RUZpQ3l3b3hGOFZsd0w3SE5FVjRwc053c1RZVm1EblpGUnpWcXZ2VFFfRUpLUlBWeERFSWUtc1lVeXFubnlGajAtTTBVOTVuUEVrQUl5RVd1WWRHci1aV1NDNmlwRTFLeEJRV2VEbG1CMnhLRDI1cmc?oc=5,https://www.msn.com/ko-kr/news/other/lgu-%EC%A7%80%EC%97%94%EC%94%A8%EC%97%90%EB%84%88%EC%A7%80%EC%99%80-%EC%86%90%EC%9E%A1%EA%B3%A0-ai%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%84%BC%ED%84%B0-%EC%A0%84%EB%A0%A5%EB%A7%9D-%EA%B0%95%ED%99%94/ar-AA26HO2g?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,355.5,"ai_infrastructure_security,aidc_datacenter",aidc_law_power,,no_original_date_found,no_original_date_found_kept,0.0,-54.7,,0.0,,,0.0,,,,issue_representative_attempt,I005,국가 AI 인프라/AIDC/GPU 정책,LGU+,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정부_국회,정부/국회,쿠팡,개인정보 유출 및 침해 쿠팡 제재처분 발표하는 송경희 개인정보위 위원장,MSN,MSN,"Sun, 12 Jul 2026 01:03:14 GMT","Sun, 12 Jul 2026 01:03:14 GMT",개인정보 유출 및 침해 쿠팡 제재처분 발표하는 송경희 개인정보위 위원장 MSN,,0,failed,0.0,empty,137.0,False,False,https://news.google.com/rss/articles/CBMi5wRBVV95cUxNUFZPSXJwQ0ZCTTR6ZFBhc3lsTjhWNnNEb09SVlQ2YXhOcjYweFZZb25OX3BLMXJXc3FjYUVXLUo2RGJwendzeGJKUkdyQjZPb1dVS09uUy1RNTFiLVZyMkVvU0ZOdGk1c2UzcmFZM3BFOXlZa3d3dDhjX1lTdTFuMkF3UDVOOU9lVllpTkpnREpDU1NjQUhJSUpqME15SVFYVFg3SHdDaEFkbkQ4akFlV0pTZy1JSmc1SUF1TXhoUVpORVp3MUhBRHBEd0NUbVVDTEhvd1JXWjhuLXZOMlJMdVQ5c3lkRmNvX3FqWS16d1pvb1VKUmMxbW5obmgtcHlqTnBGMWxHYU5pM0I4T2RUaHM0MmhpMDJka1daUy1zdXJJdjNGNUJjNzVHSDFnMExUajFhanFFT0FiN0laVnJFdkFrU3hTWXpBZUJjcHdqYklqSm9HV2Y4alFXR1BEbEgwb2dzLW0wVDJ5ZDZVbGJ1dEpCX3lGbkxDTl9PeFhjaFRtZjVFZlVVMG94dzVMSHktZmE2bWhLSGVDTVZQTThZS0hMQUxZZ2g4RWNtYlJ0NVIxdnhqekVpdzlleUFITGxXVWxrVjQ4dkhfVUpOXzZhODBTWFFLSGNEVEI1R1BrMmREQl9jRlB6a2I3bW15S3VlLXVmVndrSDdrSjFROWkxY2I2eGthTUt3QnVtd2sweUlTa0E1SkktN2VlRXI0QW1iLW12YkZkX2thY3ktUDF5Q2ZhV09TdHV5N0FVTDFsOEpzRlkydzJibVN6cEdYa2RPdFFvMGkyWlpVTUdHMGFhY3MteFR0OUU?oc=5,https://www.msn.com/ko-kr/news/other/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%9C%A0%EC%B6%9C-%EB%B0%8F-%EC%B9%A8%ED%95%B4-%EC%BF%A0%ED%8C%A1-%EC%A0%9C%EC%9E%AC%EC%B2%98%EB%B6%84-%EB%B0%9C%ED%91%9C%ED%95%98%EB%8A%94-%EC%86%A1%EA%B2%BD%ED%9D%AC-%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%9C%84-%EC%9C%84%EC%9B%90%EC%9E%A5/ar-AA25llMK?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,306.5,"legal_regulatory_enforcement,phishing_security,platform_obligation,privacy_security_reliability,strategy_mna_governance",security_privacy_leak,,no_original_date_found,no_original_date_found_kept,0.0,62.9,privacy_security:coupang:data_leak:sanction_or_penalty,54.0,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,48.0,government:platform_obligation,Y,,issue_representative_attempt,I016,global_incident:platform_enforcement:coupang:privacy_data_violation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,정부_국회,정부_국회,정부/국회,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정부_국회,정부/국회,쿠팡,‘3750만명 개인정보 유출’ 쿠팡에 6246억 역대 최고 과징금,MSN,MSN,"Sun, 12 Jul 2026 05:23:54 GMT","Sun, 12 Jul 2026 05:23:54 GMT",‘3750만명 개인정보 유출’ 쿠팡에 6246억 역대 최고 과징금 MSN,,0,failed,0.0,empty,56.0,False,False,https://news.google.com/rss/articles/CBMi7wNBVV95cUxNZngxMHVqUUVVVzNkSjhoUUdma2tCbDlSSmhLdXk3S0JWSjAzOTYwdDVnMkJKZGRzUDVFdVg3UndHUFlOYWtXTDN3WFRKLWVQazdrYUtOcFZaTTJOeDdxbFpqbDRNbkxIVnZ5OTU3MUNGWDl1U2xZSk95VjVybi1fMEJCX213WnBaMHZ2ZFRnN0VRblVfbG1aQU5YUHRBWHM3NC1jc1FyS0UyNDd2YXl6c0xPWEhUaHIyTUJoTWJoeUZZWUZid1ZycndEZ1ViaWUwMGlHdkFnb05LX1h2X1RTUFNRSWFXX29FRndNbmVsLXZOTUxJYjhiSGtUaTZuVmZIcDUySVdrX0ZjQTJNUE9KR1JUZmpUVTE5d1ZaRXRDc3NTRk94YmlzUEFFVzQtSUJLaVdad1B5OUtKem1XTzNpVUF2MWtMbEVrNFBDT09XUDlUMWFveVJMbFk5ajZlOEhQZEN1ZkZKNVFKUGJldnZoaTY5cXpLVUZoTmlFN2JqLVVfVFNIUllhZ3lwalFzWDVUSklENmlKb1FyNUZkQ1B2azdHcVJncDRYZHU1NFhmbGtMd0pZS2JveEI3U3VqaVBTM2REMEdzZHhqbUZNOHdkbWpTQ2VUUlpKSFFlVV9EVzJjaElGUVVELWRIVUFBLXc?oc=5,https://www.msn.com/ko-kr/news/national/3750%EB%A7%8C%EB%AA%85-%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%9C%A0%EC%B6%9C-%EC%BF%A0%ED%8C%A1%EC%97%90-6246%EC%96%B5-%EC%97%AD%EB%8C%80-%EC%B5%9C%EA%B3%A0-%EA%B3%BC%EC%A7%95%EA%B8%88/ar-AA25l6zt?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,306.5,"antitrust_platform,legal_regulatory_enforcement,phishing_security,platform_obligation,privacy_security_reliability",antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,6.2,privacy_security:coupang:data_leak:sanction_or_penalty,14.0,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,24.0,government:platform_obligation,Y,,issue_representative_attempt,I016,global_incident:platform_enforcement:coupang:privacy_data_violation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정부_국회,정부/국회,쿠팡,"[속보] 경찰, '대규모 개인정보 유출' 쿠팡 본사 압수수색",MSN,MSN,"Sat, 11 Jul 2026 16:43:20 GMT","Sat, 11 Jul 2026 16:43:20 GMT","[속보] 경찰, '대규모 개인정보 유출' 쿠팡 본사 압수수색 MSN",,0,failed,0.0,empty,-3.0,False,False,https://news.google.com/rss/articles/CBMihgRBVV95cUxPazhiVTNUWFlDZUp5LWg3aV9PODdfaHU5N0Y4TE84OWpxbWhxTWtjSmFndE8tczRnbmJSZ3FIYUJhQ0hWRVNEM1pQU3FaSy1QODFSbXNkNXhhRXdkNktuaENHQ0lEcVVmN1FsbF82UHFpOTRHV0o3c3VHNHZjWmxRMjFQaF8tN3VXSzZqMnZYMzhDSF9oak9zaDlleS1SWkFGdFg3M0NRcHN2cEU0eGxXQ2kyZ3ZQMU1BNGQ5VVAzeWxjcnJ0Z25FZlBRd196R0RkX3hMdnkwLS1MV2gzUjNaYXBGTC1LZ3VZYllHWW1uVnVOSlFwUE5zMmJaRDdDZHZXS2lIcE1XRzl2Q0lNUUwxN2wyREdMcnFGU293Y2NLMEp0Ujcyc09QLXFnMW1jWmZyeUhpdDB4U2FETzhpVmpJT1hLZkhIR3RhaHFzTUZvTENrZDBya1UzZENVenFLMm5lLWRNYVUyRjQzLVJTOUlXeTViWkhwUnVOTEUwRnhoOWpiRF9adEljUW85YzczSllPLXQtc2NzeGZKSVVvUUplZmRCZFB5STFrU3Y0VFA0SWtFQWM4dVRBSk8xS3Z4S1V5X0VzNFlhNUNUSVZtMXY3Y1M3UnhXSmZwMEc0Rk1TMy1tS2VBM1RGMUROVXNIVUNqbkpvcUdjaWNVT2R3Zm1ZX3JFZTVNQQ?oc=5,https://www.msn.com/ko-kr/news/techandscience/%EC%86%8D%EB%B3%B4-%EA%B2%BD%EC%B0%B0-%EB%8C%80%EA%B7%9C%EB%AA%A8-%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%9C%A0%EC%B6%9C-%EC%BF%A0%ED%8C%A1-%EB%B3%B8%EC%82%AC-%EC%95%95%EC%88%98%EC%88%98%EC%83%89/ar-AA1RYkkQ?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,240.75,"legal_regulatory_enforcement,phishing_security,privacy_security_reliability",security_privacy_leak,,no_original_date_found,no_original_date_found_kept,0.0,-35.1,privacy_security:coupang:data_leak:initial_investigation_response,0.0,global_incident:platform_enforcement:coupang:privacy_data_violation:general,global_incident:platform_enforcement:coupang:privacy_data_violation,0.0,,,,issue_representative_attempt,I016,global_incident:platform_enforcement:coupang:privacy_data_violation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정부_국회,정부/국회,쿠팡,쿠팡에 3000억 세금 추징…‘정보유출 사태’ 과징금 더하면 1조 육박,마켓인,마켓인,"Thu, 09 Jul 2026 20:30:03 GMT","Thu, 09 Jul 2026 20:30:03 GMT",쿠팡에 3000억 세금 추징…‘정보유출 사태’ 과징금 더하면 1조 육박 마켓인,"작년 말 대규모 개인정보 유출 파문 ‘후폭풍’ 국세청, 6개월간 쿠팡·쿠팡풀필먼트 비정기세무조사 “개인정보 관리 비용=위법비용”…업계선 “다툼의 소지” ‘개보위 6200억’ 과징금 더하면 1조 육박…공정위 과징금도 예고 (사진=연합뉴스) [세종=이데일리 김미영 기자] 쿠팡이 국세청의 비정기(특별) 세무조사 결과 약 3000억 원의 세금 추징을 통지받은 것으로 확인됐다. 앞서 개인정보보호위원회로부터 부과받은 6246억원 과징금을 더하면 개인정보 유출 사태 후 총 1조원에 달하는 초유의 행정제재를 받게 될 전망이다.9일 세무·유통업계에 따르면 서울지방국세청 조사4국은 최근 (주)쿠팡과 쿠팡풀필먼트서비스(CFS)에 대한 비정기 세무조사를 마무리하고 결과를 통지했다. 유통업계 관계자는 “과세예고통지된 금액은 3000억원에 가까운 규모”라며 “통상적인 대기업 세무조사 추징액과 비교해도 적지 않지만, 세무조사 대상 기간이 2022~2024년 사업연도로 3년밖에 되지 않았다는 점을 고려하면 상당히 큰 액수”라고 했다.이번 세무조사는 개인정보 대규모 유출사건이 발단이었다. 지난해 11월 3755만명의 이름과 주소, 연략처 등이 쿠팡에서 외부 유출돼 파문이 일자 국세청은 한달여 뒤 쿠팡 물류자회사인 쿠팡풀필먼트서비스를 상대로 비정기 세무조사에 전격 착수했다. 올해 5월 말엔 쿠팡 본사에 대해서도 세무조사를 벌였다.업계에 따르면 국세청이 이번 쿠팡 세무조사에서 정조준한 건 크게 두 가지다.먼저는 본사와 계열사간 거래과정에서의 탈루 혐의다. 국내 쿠팡 본사와 100% 자회사인 쿠팡풀필먼트서비스 거래에서 일어난 탈루 혐의, 모기업 미국법인인 쿠팡Inc와 계열사간 자금 이동 과정에서의 역외탈세 혐의를 동시에 들여다본 걸로 알려졌다. 대기업 탈세나 횡령 의혹 등 굵직한 탈세 사건을 전담하는 서울국세청 조사4국과 역외탈세를 추적하는 국제거래조사국을 조사에 함께 투입했다는 점이 이를 뒷받침한다.세무업계 관계자는 “쿠팡풀필먼트서비스를 먼저 조사하면서 탈루 혐의의 확증을 잡아 쿠팡 세무조사로 확대한 걸로 보인다”고 했다.다른 하나는 쿠팡이 지출한 ‘위법비용’이다. 위법비용이란 예를 들어 제약회사의 병원·약국에 대한 리베이트 비용처럼 사회질서에 반하고 법령을 위반한 행위와 결부된 지출은 비용으로 인정해주지 않는다는 것이다.세무업계 다른 관계자는 “쿠팡은 고객정보 관리 등에 써온 비용을 법인세에서 공제 받아왔으면서도 막대한 개인정보 유출로 개인정보보호법을 어겼다”며 “국세청은 정보관리 비용 명목으로 감면 받았던 법인세액을 모두 부인해 추가 추징하려는 것으로 안다”고 말했다. 그러면서 “적발된 역외탈세 등의 규모보다 위법비용으로 추징당한 세액 규모가 더 클 것”이라고 했다.다만 쿠팡의 정보 관리 비용을 모두 위법비용으로 볼 수 있는지에 관해선 과세당국과 기업간 다툼의 소지가 크다는 지적이 있다. 세무업계 일각에선 “정보유출의 고의 또는 중과실이 인정되지 않으면 관련 비용을 모두 부인하기엔 무리가 있을 수 있다”는 평가가 나왔다.과세예고통지를 받은 쿠팡 측은 별도의 입장을 내지 않고 있다. 하지만 세무조사 단계에서부터 세무대리인으로 선임했던 법무법인 율촌과 불복 여부를 검토 중인 것으로 알려졌다. 쿠팡은 과세예고통지서를 받은 날로부터 30일 이내에 과세전적부심사를 청구할 수 있고, 세금정식 부과 이후엔 이의신청·심사·심판청구 등으로 불복 절차를 밟을 수 있다.쿠팡의 수난은 여기서 끝이 아니다. 공정거래위원회 역시 쿠팡이 와우멤버십에 쿠팡이츠·쿠팡플레이를 끼워 판 혐의 등에 관해 강도높은 조사를 진행 중으로, 조만간 수백억원대 과징금을 물릴 것으로 관측된다. 모회사인 쿠팡Inc의 작년 영업이익 6790억원임을 감안하면, 개보위·공정위의 과징금으로 작년 이익을 모두 날리게 되는 셈이다. 여기에 올해 1분기 3545억원의 영업손실과 이번 국세청의 수천억원대 세금추징까지 더해지면 수익성은 급격히 악화될 공산이 크다.한편 쿠팡에 대한 행정제재로 한미 정부간 외교적 마찰이 계속될 수 있다는 우려도 나온다. 미국 정부는 우리 정부가 미국기업인 쿠팡을 차별적으로 공격하고 있다며 비난해왔다. 서용구 숙명여대 경영학부 교수는 “우리 정부는 쿠팡에 칼을 뽑아들었으니 휘두르지 않을 수 없다”며 “이를 ‘쿠팡 때리기’로 보는 트럼프 정부의 압박이 계속되면서 쿠팡 제재는 한미통상에서 한동안 주요이슈가 될 것”이라고 내다봤다.",2141,newspaper3k,-10.0,date_failed:original_date_too_old>52h:2026-07-10,181.5,False,False,https://news.google.com/rss/articles/CBMic0FVX3lxTE95ZlZoVm4xRlZ5dFlZWTZNd3A1WlhpYkp5X05Uc0wtNnJYbkpmTk5rbTN5R2pQWmg4UnlyaHBPN3JGYjdMaUszSjFyRnBkYUFKQVRNUkVNRW0zLUw2cV81em90NWwzUzlpREcwQ0E3akFRa0E?oc=5,https://marketin.edaily.co.kr/News/ReadE?newsId=01849926645513208,185.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement,phishing_security,platform_obligation,policy_legislation,privacy_security_reliability",antitrust_org_reform,2026-07-10,visible_date_node,original_date_too_old>52h,1.0,108.05,privacy_security:coupang:data_leak:sanction_or_penalty,54.0,global_incident:platform_enforcement:coupang:deceptive_membership_price_ad:sanction_penalty,global_incident:platform_enforcement:coupang:deceptive_membership_price_ad,56.0,government:platform_obligation,Y,,issue_representative_attempt,I016,global_incident:platform_enforcement:coupang:privacy_data_violation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,,,,,,,,,,,,,,,,,,,,,,,,,,,
