검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"카카오엔터프라이즈, 신임 대표이사로 이재한 사업부문장 내정 - 조선비즈",https://news.google.com/rss/articles/CBMiggFBVV95cUxNUzV1Qk9BVWc0UzV5VFN0T2h0U09pbTlGUnhrU3ZzWW50VzhkcmNIVG5qMmk0VDIwZ2IweklsNTBoSW9hQ0xTcTdhY1pXN21VV2lpUkhsSE81Um1Yd2Z3b0FqWThMSUJ2bG5kUHFJTFFad3NuZ3Q5Q1cwSTk2ZU10NlNR0gGWAUFVX3lxTE1MZ1ZRQzZuV1VsRjlzUUJMZXdab01xQ19DOGRVWTc0UFItREp6ZElETndfVWtUZTZZZU50cmlIS1NtWUJleUFPYVB6WHJETlpLdFZZN05rWTk0b2VUbUhIU2hzYVdIX2VUczFhLVZsY1htaHBTN2dudzF1LUFQOVpYempzajc1dUppOENrM1U1OXZsTGNXZw?oc=5,Chosunbiz,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,성과급 인상 요구하며 싸우는 카카오뱅크 노동자들,https://news.google.com/rss/articles/CBMiREFVX3lxTE1MN3J0LWlYN2ItNDBVcXJqUGZGTTJLUFFuV2owa3RRUkZmSXg1QzFTNlNreEdXMjVZemRvSGY4eXZxM0Nj?oc=5,노동자 연대,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"결혼하면 삼성전자·하이닉스 받는다…카카오페이증권, 최대 10만원 쏜다",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1aSGpNV0FGOTdkOWZoRFJvUzFISE1JMmNVNjZyV1BpMWhjYzc2eVNYVXhvSVFmcEprM0JoV3doMUg3Wmg5cDd6X0NDS1NSckFOUW94eGdScFh6eHpf?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"'최고성적' 카카오, 노사갈등 장기화…정신아호 'AI원년' 전략 흔들리나",https://news.google.com/rss/articles/CBMicEFVX3lxTE1aRFhIazVmTzVsQy15X3JxOGljWGNwUWtPZVI5a21qaGVsZFpfSU1rS3BCWUZSYkZlT2VmR04tUnJ4c2l0a0ZVSHcza2dIN2Y0dDdOU3RMWF9IVVNTTmlJV0x2bTE1LTVlSVZoTjFJclE?oc=5,신아일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,그냥 해바라기 아니었다…카카오뱅크 AI 퀴즈 정답 공개,https://news.google.com/rss/articles/CBMiVkFVX3lxTE45YVRVZi1SbHQ5YlkxQ2hLcG9SUE5XTzluVGNyclFLYk1Yb2hqcTZtT18za2pqMUpNTDRtZUJRTS1tanJyWWtkaEVlNG5ZX2VFYTd0Rkpn?oc=5,위키트리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 국내주식 축의금 선물",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9Ga2p2UVlCQUFKaFJJb19nLVoyZGtiOVNwTGR5VjkwdFFIVjUzUEVKd2RBVm45MEJNdmtxZF9NZ3c1c3g0LUJwa0F3SUpfWkxELWlYeEtaU0J6MUQ0VnBINlRtS3NBQXN6?oc=5,2news.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,첫 파업 나서는 카카오뱅크…직원 성과급 2년 새 3배↑,https://news.google.com/rss/articles/CBMieEFVX3lxTE9Kb0FBS3NBRzRXRzFBTVdVZXJFOEZjS3QwOC1zMkQ0THB2ejVUUVBxN2pZb1d0U0YycUhQeUFqOWxObkRMMnE5VkM2a2RGc0pjUkctWUx2WGw0dDc0c3dZQUtudWktYkxUbzduSzVZS0FTdk1rWXVPZtIBeEFVX3lxTE9Kb0FBS3NBRzRXRzFBTVdVZXJFOEZjS3QwOC1zMkQ0THB2ejVUUVBxN2pZb1d0U0YycUhQeUFqOWxObkRMMnE5VkM2a2RGc0pjUkctWUx2WGw0dDc0c3dZQUtudWktYkxUbzduSzVZS0FTdk1rWXVPZg?oc=5,뉴시스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 청소년 도박 예방 '제로라운드' 추진…4만명 교육",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE80UklYeHh3S0xtWDlLUVNYcFAzZk80dER3bTlQZTI4MTc0bGxCSzNhZXdGdlRac0hpc0cxbmx0NEVzUjR0YWpQQWtSdnhYOXV0VXRMeGVWMU05NGVjWjRsSXVPa1RINGM?oc=5,팍스경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오뱅크 AI 이모지 퀴즈 정답(7월22일),https://news.google.com/rss/articles/CBMibEFVX3lxTE5Ld2wxTk1LVS1YdG1rUFh6dnZHSEVCelN6aUlZRnduSGJkdm1HR1Z6dmJPeDFHUE5DRERFYW1rRGZQV2xQZTdscDFrR0Jhbk9MeHhWa1JIYVBSdmw2cks3ZXUyaEtrSmR4Ri1ycw?oc=5,게임톡,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오엔터프라이즈, 이재한 신임 대표 내정…AI·클라우드 재정비",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5BV283c1JiR0VlTUVYaGdNMS1sb1RTeW1MclRqZ0M3WmthVTRzS1Q5dnZzcGF1Mm9BemhMMzlUTW9hVmhXaVljRExFUWJlVFJRUTkxMmlB?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[애널픽] 카카오뱅크, 여수신 성장에 이자이익↑...개인사업자 대출 '성장축'",https://news.google.com/rss/articles/CBMiWEFVX3lxTFB5bGIxS1lIRUVvN0NjWmZBelZ5SGZqelhVSlQ3aGRCV19HLWRlcGRCLVVLME1kMDNoTUowREJNRWRCSjFGX1pLdWRXbUNHdTV4N3N1YXpkazU?oc=5,뷰어스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 교육부·금감원과 청소년 도박예방 나선다",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1ZLWY1MTQzVnkxb1JPWDNKdTFrdEw0SjlQc2poWUFKTkhrOU55WWJES012LWE1S3QzeXdEdXRFSmc5UmFZdGtSRWZDdG1SVFJEVmNfVkxLRWh4eVAyLVRTRU1tTl8?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 청소년 도박 예방 교육 추진",https://news.google.com/rss/articles/CBMiXEFVX3lxTE82WDVIVVpCMGFLSTVodUsxMUpVdU14NnNhckthdmJnNmp6WGtVY3hZQm1jWDVzYlREZ0hnV2RKaDR4SXZkLWt2VkR3bnR6d1FRTFYwOUlHOUVBS1Bj?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 최대 10만원 상당 국내주식 증정",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9XLXUtTGlmM0hRQVBSdHEtWVpxQ1V5eHFxWlpfM2VsUVdQQWpyZzZUUEVqbVhNQms5UW51V2FtaHZhWWxsZFJ6OFo3YVZkQXR4TmZ0ejhDRk5xdw?oc=5,파이낸셜뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"교육부·금감원·푸른나무재단·카카오뱅크, 청소년 도박 예방에 ‘맞손’",https://news.google.com/rss/articles/CBMia0FVX3lxTE1IZHRBLUx2bFNKRF9peTNMN2ZjZnlycVZnMXliOWExX1ZxV0Y2VHRyblZhM3BoR1htT1ZIVnlpemtoUV9CNUJFSE5hb2t2aWIwWlN6SWtpRE9lS0xLWnU4Ml90OEtqNGtjRWMw0gFvQVVfeXFMUHl0SjRfVnJqMkhzcmhYSFJRY3gySUpIblc5WENzN0NyUGtzZE9DaVYxTXFMYmNlb2g0TEZvSF9XUWl4QmpWV0JVMkJSbnpOYTAyVVhBSEkwYVFHV0ZWVlVRM2NfUlVZRWxnOVlLcjFR?oc=5,한국보험신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,청소년 사이버도박 막는다…교육부·금감원·카카오뱅크 등 예방 안전망 구축,https://news.google.com/rss/articles/CBMicEFVX3lxTE02ZjZ5X3dHbzF2cW1JcmJxSGJJUVZoQWNQN3JLVVg0dnctOWlVcDJCME1qeEFtRzdPcEhmNy1xWXJEWlNBbXBtdXQxX3hGYVNkb25iVHA5S3AwZFA4ZkJpcHV5Zms0ZE02Q2dHbURXQkI?oc=5,인천일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이證 ""올해 혼인신고한 부부에게 삼전·SK하닉 쏜다""",https://news.google.com/rss/articles/CBMiX0FVX3lxTE10bG5DTDA4WWIwYWl3bDhHSmNYQVNQTHVIMERQUGVLRXFick1zakJ3c3dkXzc4c0xxaTVHeWtKOGJiMFJPbl85YXJxbEpkWUFJT00yeHMwTWtSNndqOXZN?oc=5,뉴스1,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오엔터프라이즈, 이재한 사업부문장 차기 대표이사 내정",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBtYVVhM2hxSlM0MU1jVjdWTjBuR2ZKRTRweC1jVm5UM1ppZmZ2Z1F5N09CWndUNWxYRmdEZndibWpLTHl2Z0tPVlNMRllGYzlyOXotMl80Xzh3Y21kNENZR1BBeW41M2lt?oc=5,뉴스1,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 국내주식 축의금…""부부당 최대 10만원""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5nTkhtbG5HRk1YNU9jYjNTMlFIeVB3X2ctdVVKNTZnVEwwWXRZSUtGZUZzc0NoNGhxalRqR2RTMU41ODNHTElYRzFnNkpkU0plX0NOZThma3lQdHQ2OURIdw?oc=5,메트로신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[증권브리핑] 한양·한투·카카오페이증권, 고객 유치 마케팅 확대",https://news.google.com/rss/articles/CBMiakFVX3lxTE1RVm9TTjBYdGpRcnlDMTloY25kamRRNnQwcG9MZml0dUhpYmJJYUVvdWkxNnZvTFhBNENreEM1S0tVSHhjTTNUZU8tSjU2TlFXSFVBR2pRUDlQamtncUhqY1J5UzRrNTU3WWc?oc=5,서울파이낸스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 '축의금 주식' 선물... 최대 10만원 지급",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9hWWY2bTNXV24yNFlkdTdkRHVHbHNtVWh5S0tlWVhKdmhLaGJEUU9LMVlWWHpiNGJWV0VRSjZ5aXN5Si1IOVppRXZNQmRPS0M0ZXpZNzBoRDM5VkFfazBwSmVQVQ?oc=5,매일일보,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
카카오,[증권가로수] 신한증권/카카오페이증권/힌양증권/한투운용/한공회,https://news.google.com/rss/articles/CBMidEFVX3lxTFBHNWVaanBUbTlKdXdOcGpueE1wb3RfMllrZ3FVVHh3ZTdwUzlwenhXUGh3U18wb29KNWItLWVKVW5Pc1lYNk5SaG1TT3Fta2N4X0s1VGNTMzdpMWNjYlo5Ukl6UjIyMHM4S1lQNTVianpiVlZG?oc=5,대한경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"카카오뱅크 노조, 오는 31일 하루 전면 파업",https://news.google.com/rss/articles/CBMib0FVX3lxTE52b3VDcVc3WmJrMV9GXzU2WnBJTFBPQmlzOHd5Nk5fY0oxYkZJUllPYlFHSkp2ZGhpcFVYWktFdHRMYVFOZFhsN0k3emRCQlVSSEFtdllXaWlTMkFZWm5mWlk2X1NqeGxraGwwdGNBWQ?oc=5,기호일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 교육부·금감원·푸른나무재단과 청소년 도박 예방 맞손",https://news.google.com/rss/articles/CBMie0FVX3lxTE9jbEljbjFIQ1VhdE5JYldiTWljRGJJV3VOd1lmcHE5U1hpZWo2dFdnY3NzQnZpUEljTG1yY2dXSnBtcllDNXE3MXR5dWtXbUpRYlN1MG5rd1NtbExMb0FYM2FYdXEtdUFDY3BRaFhnelVNZjVwRXVOTXJTZw?oc=5,비욘드포스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"유안타증권 ""카카오뱅크, 여수신 성장 본격화…이자이익 확대 기대""",https://news.google.com/rss/articles/CBMibEFVX3lxTE1UcEljdTNJNnlUUVg1ZWRxNkpWdTBSeEFDSTR0aGNfYTB4Mk5BRFNkRkxxSVZoc3JKRFNoZnF5ZDZ2QUYydDhBWXYxSjVOdHlCR0dGSW12TXBVcUVWZUw4WnEtVjNOVzJiaHF1Ng?oc=5,ER 이코노믹리뷰,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 주식 축의금 선물",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5yRlF4NHJrdkZROERfSmpfRkNNbnFSZWNFUzZYeExtMW1PeERkMHR1N043TWo1R0ZjTnVJTzFOX3FMNjVfdGlyaW9PUmR0cnh5enRDcQ?oc=5,이투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크 노조, 오는 31일 전면 파업 예고...""임금교섭 결렬""",https://news.google.com/rss/articles/CBMiXkFVX3lxTE00dXdwZ2poUU8tME92WWhoNGJxalVWSW5ocWZUVHhvQ1FHbVhENnY3YzB2LVJLQ0h0VlY2SW9Bb1NGUEtyMURmT2RqcTcwd1RJYnZYUFVwdWZjS0liUEE?oc=5,YTN,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[금융人사이트] '혁신가' 신원근 카카오페이 대표, 생활금융 플랫폼의 미래를 설계하다",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBEM1pLVUxqd3pKQnBqYm5NaWlHSlNHWlZPRmFGZUQ5RjFfMExMNFBqSTlkQ2RGRDR1aVV6QzF1OHA1bjVENC10RFM1NTZSRGhXR3hqal92Sy13MHprRldYWkJhYXpwd9IBakFVX3lxTFB6ZXBMOW14VzNQVVBzM0t4OGd4eDhrY3l2aEljWjluLVJwTE1oMzJsOUNIdHhUdWJJVURFOHpsMFJKRFFuOXY0WVdYbDlzal9WRDIzTUlCT1Mzb0poRWI3MWFHVWtiWjQ4ZVE?oc=5,테크M,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"[리포트 브리핑]카카오뱅크, '관전 포인트는 여수신 성장' 목표가 28,000원 - 유안타증권",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1aLVc1dEtNeEVxeFNtamF3ZkhiRDhIN2ZkWkdwejNnOHNDVG1Ydmc2bDlwSmJZTzdyN0pyMXNrMWRxNTY4MVR0YXByTTg4MkpHSGhwMGJIM2xMZTVY?oc=5,뉴스핌,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,"지점 없는 은행의 첫 파업…카카오뱅크, '앱 금융' 업무연속성 시험대",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1iREZJMXJzNmVMbEJ0Y3d3U3p4X2pmb1pwRXl5c0hMeEYwNVhBeTdQVE16b21DMEk3bjdDSXd4ZDZXQ1hWS0RXTjRfRllWeEk0RVNXWDY2dEJMZ9IBVEFVX3lxTE93OEd5NnFzTVAyRTI3M1VUcXc1a2JnVnB6anpHcF9BV1IwdUFZRWZTM21PZ05SbGpYWWhzSXJsMmxMOTV5RnAwRWNDazk2TUp5ZU9sTA?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"유안타증권 ""카카오뱅크 주식 '매수' 의견 제시, 대출·수신 성장 기대""",https://news.google.com/rss/articles/CBMic0FVX3lxTFA1Q1lIOTFsMWlPS29CaGN6Zk9zY3Q1Wk1FQVNPREV4aEZOWk50eE5FOUt1UVc0eEp4bGhoSGgyQ0tQcnJ2emV2XzgyTXA3TnBkQnd6MExrX0FJNW5JUl9Tc3dRdGk5TUVKRk4wVVpCcTQ4V0E?oc=5,비즈니스포스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"다온크리에이티브, 웹툰 '망나니 악녀가 돌아왔다' 카카오페이지 실시간 랭킹 1위 기록",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9Felc5VmFmMHFBcVdBUHQ3MXJaOW9YUkxUT1VEcExqZE5wTFpLVW4waDN4LUpEbVlKYnB0RW55X1c1b2UxcUtqaWZoS0hXUQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 청소년 도박 예방 교육 후원…5억5000만원 기부",https://news.google.com/rss/articles/CBMiakFVX3lxTE5NUUk0X0ZGbHdTbEJCcklacWxXTzE3U2lKMzZveXFlY3B2Z2RlRmFlUjQ4aW1YSEZiWnBMM1g0b2h3b0t4NmxWeUN3T2xENEt3cDU4aVplcEItTnNlTmItaFp2b0RzR0d0SFHSAW5BVV95cUxNaTZuaEIzYXJaamJfX3o0UVFEOVk4OG9NMmNQd0t4Y3ZpbXZGa0dFSUY2Wmo5eTA0TkFaS0lRckpkRm1xbzBzZ1lvYnBFV29wWF8za0hwSDZsT1M3QzIxX0h2RmtLT3VmTk4tNHlpUQ?oc=5,파이낸셜투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 청소년 불법도박 예방교육…전국 170개교 대상",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBrcXZpeGExaVIwY3NQOGwtdjMwSVVlcGlpSXkyTWNsV09kUENTSV9ZX1ZHRGh5Ny1sNlJpTVBEeW00T3d1TWhyZjNfQm1rQmxYYkJnNVFkWVZCV3QtUjdhZg?oc=5,메트로신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 최대 10만원 상당 주식 선물",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBmM2xvcWN3R3pzaHI0WlBWUmFGc09qSzllM0RZOG1pN0IyLWhZWl84N1puRzNiOVJ3LU5KeDYtN0hxT1BWMjl5Q1k2bFhXS1BYVWhVQ3psM1RBUdIBVEFVX3lxTFB2amVUVkhjTkZ3bkRadDdCMEcwVm5NNDR0cDV4MnFNSTd4MUFxN3UyMHFvdFF5ejZIVEs4R3F0THB0cTh2NDVJSzU3VEpJUVc1WGFaXw?oc=5,더팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 청소년 불법도박 예방 '제로라운드' 추진",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBmdnZvZXdKZlNaNU5YRlpVbWVDRWxKODZCOExkNHprbEJ3NkFvYVFhNDFtSGZNS2pweG1faGlmVW5QeU0wOUJnSWhkallCRE5tVWt3Vkc3N2x5bUVrSnhHWXRfZHRna2_SAWtBVV95cUxQMTdrdEo1LU00RVAyT1dYRVpwZmtFcW9wbnNiUkpRUGNTdm9obGVrVmVmQkVzYThUZFh0OEZsa2MybWtuUWlvSzRWN0prR1diZmlSZ0VJbjd3bld6S1VZTnZuUkNLLXdXNy1nZw?oc=5,현대경제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,결혼하면 주식 준다···카카오페이증권의 이색 축의금,https://news.google.com/rss/articles/CBMibkFVX3lxTE5TajBsZms1R2YxLWZvZm9nLTBlR3FXOGZxcGVFVW15OERhQzVzdU9nYmVodUlzcVdFcVBqVkFKSjBqRmtFZE9zeXpUdVFkaV83WndpZ1pPZ1BDVHdsVW1ibW5ZRjdKOXdMZmljd0p3?oc=5,더리포트,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오,[여의도단신] 신한투자증권·한국투자신탁운용·카카오페이증권,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1RLUU3eHBwRl9IT3ZuVmNLSmprRVVraGVjQ0NuQmFDVWtUanRrRGF2OTJPTjI4RG85bmdlLUVfN01lRjJFcGJrODhfM2ZQajZmYnpmUlE1WW40cVpJWEJweTFn?oc=5,매일신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“카카오뱅크, 개인사업자대출·모임통장 성장 기대”",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBLMDJMRzBKT0J0MHhvdXdiVnpsRlBmcWgtWTlGbDZWZVZsSEZtNHRNcWtLVkl4M1pNSEdsbVN3T0pmOUhtZG44dnpySDZLaGdWRHlaZ1d6ZERZaEthZmc?oc=5,뉴스투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 신혼부부에 10만원 상당 주식 쏜다",https://news.google.com/rss/articles/CBMiakFVX3lxTE5FTE4tT05nMGNaZmpnT01La0Fob1ZNNDllZFc3ZGpYREZkZmRuQkJmcjljVmF5bV8yZXl6M3ZwVFpick9KcUF0Tm5HbXA2a2xWUmpiczVOdXhtWE1fRVNyQXJ1RWE5amY3dEE?oc=5,뉴스웨이브,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
